Date,Open,High,Low,Close,Volume
2024-11-07 19:58:00,1.08047,1.08062,1.08044,1.08052,32
2024-11-07 19:59:00,1.08051,1.08056,1.08046,1.08046,21
2024-11-07 20:00:00,1.08051,1.0806499999999999,1.08038,1.08057,45
2024-11-07 20:01:00,1.08056,1.08056,1.08036,1.08037,36
2024-11-07 20:02:00,1.08038,1.08038,1.0802,1.08023,36
2024-11-07 20:03:00,1.08022,1.08022,1.07992,1.07992,30
2024-11-07 20:04:00,1.07993,1.07993,1.07976,1.07978,25
2024-11-07 20:05:00,1.07977,1.07994,1.07971,1.0799,36
2024-11-07 20:06:00,1.0799,1.0799,1.07958,1.0796000000000001,26
2024-11-07 20:07:00,1.07959,1.07963,1.07951,1.07951,29
2024-11-07 20:08:00,1.07951,1.07964,1.07947,1.07962,26
2024-11-07 20:09:00,1.07962,1.07972,1.07958,1.07962,33
2024-11-07 20:10:00,1.07962,1.07962,1.07933,1.07936,32
2024-11-07 20:11:00,1.07936,1.07938,1.07926,1.07938,35
2024-11-07 20:12:00,1.07938,1.07952,1.07937,1.07951,27
2024-11-07 20:13:00,1.0795,1.07962,1.07945,1.07957,21
2024-11-07 20:14:00,1.07957,1.07968,1.07957,1.07967,17
2024-11-07 20:15:00,1.07968,1.07993,1.07967,1.07989,30
2024-11-07 20:16:00,1.07989,1.07993,1.07987,1.07987,21
2024-11-07 20:17:00,1.07987,1.07994,1.07987,1.07992,19
2024-11-07 20:18:00,1.07992,1.07993,1.07984,1.07987,23
2024-11-07 20:19:00,1.07987,1.07989,1.07972,1.07973,25
2024-11-07 20:20:00,1.07973,1.07976,1.07962,1.07967,30
2024-11-07 20:21:00,1.07967,1.07979,1.07967,1.07977,21
2024-11-07 20:22:00,1.07977,1.07997,1.07977,1.07997,32
2024-11-07 20:23:00,1.07996,1.08001,1.07995,1.08001,19
2024-11-07 20:24:00,1.08003,1.08013,1.08003,1.08007,11
2024-11-07 20:25:00,1.08008,1.08018,1.08004,1.08018,18
2024-11-07 20:26:00,1.08018,1.08024,1.08018,1.08019,15
2024-11-07 20:27:00,1.08019,1.08025,1.08019,1.08024,17
2024-11-07 20:28:00,1.08024,1.08024,1.08004,1.08011,22
2024-11-07 20:29:00,1.08011,1.08011,1.08006,1.0801,18
2024-11-07 20:30:00,1.08008,1.08014,1.08002,1.08002,26
2024-11-07 20:31:00,1.08002,1.08009,1.08002,1.08009,11
2024-11-07 20:32:00,1.08009,1.08012,1.07997,1.07998,25
2024-11-07 20:33:00,1.08002,1.08007,1.07993,1.07998,27
2024-11-07 20:34:00,1.07999,1.07999,1.07984,1.07988,32
2024-11-07 20:35:00,1.07989,1.07993,1.07984,1.07991,20
2024-11-07 20:36:00,1.07992,1.07994,1.07988,1.07989,33
2024-11-07 20:37:00,1.0799,1.07998,1.0799,1.07997,27
2024-11-07 20:38:00,1.07998,1.08,1.07991,1.07996,30
2024-11-07 20:39:00,1.07993,1.07996,1.07987,1.07993,37
2024-11-07 20:40:00,1.07995,1.07995,1.07976,1.07976,17
2024-11-07 20:41:00,1.07977,1.07986,1.07976,1.07981,16
2024-11-07 20:42:00,1.0798,1.0798,1.0796000000000001,1.07969,20
2024-11-07 20:43:00,1.07967,1.07979,1.07966,1.07978,22
2024-11-07 20:44:00,1.07978,1.07985,1.07976,1.07985,20
2024-11-07 20:45:00,1.07981,1.07986,1.07971,1.0798,26
2024-11-07 20:46:00,1.0798,1.0798,1.0796999999999999,1.07977,22
2024-11-07 20:47:00,1.07976,1.07981,1.0796999999999999,1.0798,27
2024-11-07 20:48:00,1.0798,1.07981,1.07976,1.07981,21
2024-11-07 20:49:00,1.0798,1.08,1.0798,1.07987,25
2024-11-07 20:50:00,1.07987,1.07991,1.07975,1.07983,27
2024-11-07 20:51:00,1.07983,1.07993,1.07983,1.0799,25
2024-11-07 20:52:00,1.07988,1.07999,1.07975,1.07995,33
2024-11-07 20:53:00,1.07993,1.08002,1.0799,1.08001,26
2024-11-07 20:54:00,1.08002,1.08003,1.07993,1.07994,25
2024-11-07 20:55:00,1.07993,1.07993,1.07972,1.07977,19
2024-11-07 20:56:00,1.07975,1.07987,1.07975,1.07976,15
2024-11-07 20:57:00,1.07976,1.07981,1.07975,1.07977,7
2024-11-07 20:58:00,1.07976,1.07993,1.07976,1.07983,27
2024-11-07 20:59:00,1.07986,1.07988,1.07955,1.07979,60
2024-11-07 21:00:00,1.07981,1.08033,1.07853,1.07853,145
2024-11-07 21:01:00,1.07854,1.07905,1.07821,1.07852,95
2024-11-07 21:02:00,1.07841,1.0784799999999999,1.07775,1.07786,73
2024-11-07 21:03:00,1.07788,1.07797,1.07766,1.0777,62
2024-11-07 21:04:00,1.0777,1.07776,1.07753,1.07759,58
2024-11-07 21:05:00,1.07756,1.07841,1.07751,1.07826,84
2024-11-07 21:06:00,1.07829,1.0789,1.07805,1.07871,89
2024-11-07 21:07:00,1.07868,1.07892,1.07852,1.07881,72
2024-11-07 21:08:00,1.07877,1.07878,1.07817,1.07823,66
2024-11-07 21:09:00,1.07822,1.07837,1.0781,1.07827,76
2024-11-07 21:10:00,1.07821,1.07841,1.07788,1.07789,68
2024-11-07 21:11:00,1.07789,1.07851,1.07788,1.07805,66
2024-11-07 21:12:00,1.078,1.07847,1.078,1.07846,75
2024-11-07 21:13:00,1.07846,1.07866,1.07816,1.07866,68
2024-11-07 21:14:00,1.0787,1.07886,1.0787,1.07881,67
2024-11-07 21:15:00,1.07881,1.07926,1.07881,1.07926,65
2024-11-07 21:16:00,1.07924,1.07926,1.07876,1.07879,70
2024-11-07 21:17:00,1.07879,1.07917,1.07856,1.07895,56
2024-11-07 21:18:00,1.07896,1.07906,1.07867,1.07873,63
2024-11-07 21:19:00,1.07873,1.07891,1.07871,1.07891,44
2024-11-07 21:20:00,1.07886,1.07907,1.0788,1.0789,62
2024-11-07 21:21:00,1.07892,1.07908,1.07862,1.07867,62
2024-11-07 21:22:00,1.07867,1.0787,1.07837,1.07857,69
2024-11-07 21:23:00,1.07852,1.07865,1.07846,1.07853,59
2024-11-07 21:24:00,1.0785,1.07872,1.07847,1.07861,50
2024-11-07 21:25:00,1.07861,1.07865,1.07836,1.07847,61
2024-11-07 21:26:00,1.07851,1.07875,1.0784799999999999,1.07869,53
2024-11-07 21:27:00,1.07866,1.07881,1.07863,1.07866,44
2024-11-07 21:28:00,1.07864,1.07867,1.07846,1.0785,49
2024-11-07 21:29:00,1.0785,1.07851,1.07832,1.07837,39
2024-11-07 21:30:00,1.07842,1.07878,1.07842,1.07864,60
2024-11-07 21:31:00,1.07863,1.07892,1.07856,1.07879,71
2024-11-07 21:32:00,1.07878,1.0789,1.07861,1.0789,71
2024-11-07 21:33:00,1.07893,1.07932,1.07892,1.0790899999999999,62
2024-11-07 21:34:00,1.07907,1.07907,1.07863,1.07881,73
2024-11-07 21:35:00,1.07885,1.07922,1.07885,1.07922,72
2024-11-07 21:36:00,1.07924,1.07956,1.07921,1.07951,66
2024-11-07 21:37:00,1.07947,1.07952,1.07931,1.07942,68
2024-11-07 21:38:00,1.07943,1.07991,1.07943,1.07977,73
2024-11-07 21:39:00,1.07975,1.07988,1.0790899999999999,1.07911,89
2024-11-07 21:40:00,1.07908,1.07908,1.07756,1.07806,128
2024-11-07 21:41:00,1.07802,1.07802,1.07708,1.07711,112
2024-11-07 21:42:00,1.07719,1.07754,1.07682,1.07717,99
2024-11-07 21:43:00,1.07718,1.07753,1.07669,1.07738,101
2024-11-07 21:44:00,1.07728,1.0779,1.07707,1.07756,109
2024-11-07 21:45:00,1.07761,1.07833,1.07754,1.07809,100
2024-11-07 21:46:00,1.0781,1.0787,1.07795,1.0787,81
2024-11-07 21:47:00,1.07871,1.07876,1.07812,1.07839,88
2024-11-07 21:48:00,1.07834,1.07856,1.078,1.07849,81
2024-11-07 21:49:00,1.07847,1.07939,1.07822,1.07893,101
2024-11-07 21:50:00,1.07895,1.07949,1.07895,1.07914,83
2024-11-07 21:51:00,1.07911,1.0795,1.07903,1.07927,90
2024-11-07 21:52:00,1.07928,1.07931,1.07881,1.07881,77
2024-11-07 21:53:00,1.07878,1.07907,1.07874,1.079,78
2024-11-07 21:54:00,1.07902,1.07928,1.07887,1.07916,86
2024-11-07 21:55:00,1.07921,1.07967,1.07912,1.07941,95
2024-11-07 21:56:00,1.07942,1.07958,1.07922,1.07929,82
2024-11-07 21:57:00,1.07926,1.07936,1.07912,1.07924,60
2024-11-07 21:58:00,1.07924,1.07931,1.07897,1.07912,71
2024-11-07 21:59:00,1.07908,1.07908,1.07808,1.07808,72
2024-11-07 22:00:00,1.07816,1.07852,1.07801,1.07806,57
2024-11-07 22:01:00,1.07801,1.07931,1.078,1.07928,78
2024-11-07 22:02:00,1.07928,1.0796000000000001,1.0792,1.07938,88
2024-11-07 22:03:00,1.07949,1.07963,1.07933,1.07952,83
2024-11-07 22:04:00,1.07948,1.08012,1.07948,1.07993,79
2024-11-07 22:05:00,1.07995,1.08002,1.0795,1.07962,85
2024-11-07 22:06:00,1.07964,1.07975,1.07949,1.07972,69
2024-11-07 22:07:00,1.0796999999999999,1.07971,1.07937,1.07956,74
2024-11-07 22:08:00,1.07951,1.07995,1.07951,1.07995,70
2024-11-07 22:09:00,1.08008,1.08013,1.07964,1.07967,79
2024-11-07 22:10:00,1.07968,1.08004,1.07968,1.07998,57
2024-11-07 22:11:00,1.08002,1.0801,1.07987,1.08007,81
2024-11-07 22:12:00,1.08008,1.08013,1.07977,1.07992,71
2024-11-07 22:13:00,1.07991,1.0805,1.07981,1.08049,73
2024-11-07 22:14:00,1.08049,1.08087,1.0804,1.08066,93
2024-11-07 22:15:00,1.08063,1.08093,1.08056,1.08063,70
2024-11-07 22:16:00,1.08063,1.08071,1.08048,1.08068,72
2024-11-07 22:17:00,1.08068,1.08068,1.08048,1.08062,59
2024-11-07 22:18:00,1.08059,1.08059,1.08008,1.08008,67
2024-11-07 22:19:00,1.08007,1.08026,1.08003,1.08017,56
2024-11-07 22:20:00,1.08016,1.08038,1.08004,1.08037,47
2024-11-07 22:21:00,1.08043,1.08053,1.0802,1.08024,52
2024-11-07 22:22:00,1.08023,1.08053,1.08022,1.0805,60
2024-11-07 22:23:00,1.08049,1.08069,1.08041,1.08048,55
2024-11-07 22:24:00,1.08048,1.08063,1.08043,1.08048,50
2024-11-07 22:25:00,1.08049,1.08057,1.08032,1.08039,51
2024-11-07 22:26:00,1.08037,1.08053,1.08034,1.08038,45
2024-11-07 22:27:00,1.08034,1.08034,1.08013,1.08023,49
2024-11-07 22:28:00,1.08024,1.08036,1.08013,1.08034,51
2024-11-07 22:29:00,1.08033,1.08034,1.08019,1.08029,39
2024-11-07 22:30:00,1.08029,1.08038,1.08012,1.08013,40
2024-11-07 22:31:00,1.08013,1.08023,1.08009,1.08013,39
2024-11-07 22:32:00,1.08017,1.08024,1.08008,1.0802100000000001,40
2024-11-07 22:33:00,1.08018,1.08043,1.08018,1.0804,40
2024-11-07 22:34:00,1.08041,1.08048,1.08029,1.08031,41
2024-11-07 22:35:00,1.08031,1.08031,1.0799,1.07993,59
2024-11-07 22:36:00,1.07992,1.08001,1.0796999999999999,1.07973,58
2024-11-07 22:37:00,1.07972,1.07984,1.07971,1.07977,38
2024-11-07 22:38:00,1.07977,1.07982,1.07974,1.07979,43
2024-11-07 22:39:00,1.07979,1.07983,1.07974,1.07978,57
2024-11-07 22:40:00,1.07973,1.07974,1.07951,1.07953,48
2024-11-07 22:41:00,1.07952,1.07954,1.07935,1.07938,50
2024-11-07 22:42:00,1.07938,1.07947,1.07935,1.07944,36
2024-11-07 22:43:00,1.07941,1.07954,1.07941,1.07953,36
2024-11-07 22:44:00,1.07952,1.07952,1.07936,1.07937,38
2024-11-07 22:45:00,1.07938,1.0796000000000001,1.07938,1.07953,38
2024-11-07 22:46:00,1.07953,1.07974,1.07953,1.07967,42
2024-11-07 22:47:00,1.07967,1.07979,1.07966,1.07978,32
2024-11-07 22:48:00,1.07979,1.07983,1.07949,1.07949,40
2024-11-07 22:49:00,1.0795,1.0795,1.07939,1.07945,34
2024-11-07 22:50:00,1.07943,1.07976,1.0793,1.07976,43
2024-11-07 22:51:00,1.07978,1.07993,1.07967,1.07984,42
2024-11-07 22:52:00,1.07983,1.07983,1.07972,1.07978,31
2024-11-07 22:53:00,1.07978,1.07986,1.07977,1.07977,31
2024-11-07 22:54:00,1.07976,1.07977,1.07961,1.07971,39
2024-11-07 22:55:00,1.07971,1.07982,1.0796000000000001,1.07961,52
2024-11-07 22:56:00,1.07962,1.07978,1.07956,1.07978,44
2024-11-07 22:57:00,1.07977,1.08004,1.07975,1.08004,47
2024-11-07 22:58:00,1.08004,1.08022,1.08001,1.08022,35
2024-11-07 22:59:00,1.08023,1.08034,1.08016,1.08022,45
2024-11-07 23:00:00,1.08017,1.08018,1.07995,1.07998,32
2024-11-07 23:01:00,1.07999,1.0802,1.07999,1.08017,29
2024-11-07 23:02:00,1.08017,1.0802100000000001,1.08007,1.08016,22
2024-11-07 23:03:00,1.08015,1.08016,1.08005,1.08006,28
2024-11-07 23:04:00,1.08005,1.08014,1.08002,1.08011,21
2024-11-07 23:05:00,1.0801,1.08012,1.07999,1.08001,21
2024-11-07 23:06:00,1.08001,1.08015,1.08001,1.08013,13
2024-11-07 23:07:00,1.08013,1.08014,1.08005,1.08008,18
2024-11-07 23:08:00,1.08008,1.0801,1.08002,1.08003,12
2024-11-07 23:09:00,1.08004,1.0801,1.08004,1.08007,6
2024-11-07 23:10:00,1.08005,1.0801,1.07995,1.08,13
2024-11-07 23:11:00,1.08005,1.08005,1.07994,1.07994,14
2024-11-07 23:12:00,1.07995,1.08004,1.07995,1.08004,12
2024-11-07 23:13:00,1.08004,1.08011,1.08002,1.0801,17
2024-11-07 23:14:00,1.0801,1.08016,1.0801,1.08016,4
2024-11-07 23:15:00,1.08015,1.08024,1.08014,1.08023,17
2024-11-07 23:16:00,1.08023,1.08024,1.08013,1.08013,14
2024-11-07 23:17:00,1.08014,1.08015,1.08012,1.08014,8
2024-11-07 23:18:00,1.08014,1.0802,1.08013,1.0802,7
2024-11-07 23:19:00,1.0802,1.08031,1.0802,1.08031,20
2024-11-07 23:20:00,1.08032,1.08032,1.08027,1.08028,6
2024-11-07 23:21:00,1.08032,1.08033,1.0802100000000001,1.0802100000000001,13
2024-11-07 23:22:00,1.0802100000000001,1.0802100000000001,1.0802,1.0802,6
2024-11-07 23:23:00,1.0802,1.08024,1.08015,1.08024,10
2024-11-07 23:24:00,1.08023,1.08023,1.08022,1.08022,2
2024-11-07 23:25:00,1.08022,1.08033,1.08022,1.08028,14
2024-11-07 23:26:00,1.08028,1.08028,1.08007,1.08008,13
2024-11-07 23:27:00,1.08009,1.08012,1.07996,1.0801,21
2024-11-07 23:28:00,1.0801,1.0801,1.08006,1.08008,14
2024-11-07 23:29:00,1.08009,1.08016,1.08008,1.08016,13
2024-11-07 23:30:00,1.08016,1.08024,1.08016,1.08024,7
2024-11-07 23:31:00,1.08024,1.08026,1.0802100000000001,1.0802100000000001,4
2024-11-07 23:32:00,1.0802100000000001,1.0802100000000001,1.08014,1.08017,11
2024-11-07 23:33:00,1.08017,1.08017,1.08015,1.08016,9
2024-11-07 23:34:00,1.08016,1.08016,1.08005,1.08005,13
2024-11-07 23:35:00,1.08005,1.08006,1.08004,1.08006,4
2024-11-07 23:36:00,1.08007,1.08016,1.08007,1.08016,6
2024-11-07 23:37:00,1.08016,1.08016,1.08016,1.08016,1
2024-11-07 23:38:00,1.08016,1.0802,1.08016,1.08017,13
2024-11-07 23:39:00,1.08016,1.08018,1.08013,1.08017,7
2024-11-07 23:40:00,1.08017,1.08026,1.08016,1.0802100000000001,10
2024-11-07 23:41:00,1.0802100000000001,1.0802100000000001,1.08014,1.08017,10
2024-11-07 23:42:00,1.08018,1.0802100000000001,1.08018,1.0802,6
2024-11-07 23:43:00,1.0802,1.0802,1.08015,1.08015,11
2024-11-07 23:44:00,1.08015,1.08015,1.08012,1.08012,4
2024-11-07 23:45:00,1.08012,1.08023,1.08012,1.08022,10
2024-11-07 23:46:00,1.0802,1.0802100000000001,1.08015,1.08019,12
2024-11-07 23:47:00,1.08014,1.0802100000000001,1.08014,1.0802100000000001,15
2024-11-07 23:48:00,1.0802100000000001,1.08022,1.08016,1.08022,5
2024-11-07 23:49:00,1.08022,1.08024,1.0802,1.08022,11
2024-11-07 23:50:00,1.08022,1.08024,1.0802100000000001,1.08024,8
2024-11-07 23:51:00,1.08023,1.08031,1.08023,1.08028,13
2024-11-07 23:52:00,1.08029,1.0803,1.08027,1.08027,7
2024-11-07 23:53:00,1.08027,1.08027,1.08023,1.08023,5
2024-11-07 23:54:00,1.08023,1.08023,1.08018,1.08018,8
2024-11-07 23:55:00,1.08019,1.08019,1.08014,1.08016,11
2024-11-07 23:56:00,1.08017,1.08028,1.08016,1.08028,16
2024-11-07 23:57:00,1.08028,1.08028,1.08023,1.08023,13
2024-11-07 23:58:00,1.08023,1.08031,1.08018,1.08026,15
2024-11-07 23:59:00,1.08025,1.08044,1.08009,1.08034,21
2024-11-08 00:00:00,1.08035,1.08045,1.08035,1.08045,2
2024-11-08 00:01:00,1.08038,1.08046,1.08023,1.08029,9
2024-11-08 00:02:00,1.08029,1.08029,1.08029,1.08029,1
2024-11-08 00:03:00,1.08042,1.08047,1.0803,1.0803,3
2024-11-08 00:04:00,1.0803,1.08031,1.0803,1.08031,2
2024-11-08 00:05:00,1.08027,1.08027,1.08025,1.08026,4
2024-11-08 00:06:00,1.08026,1.08028,1.08026,1.08028,2
2024-11-08 00:07:00,1.08028,1.08036,1.08028,1.08036,3
2024-11-08 00:08:00,1.08036,1.08037,1.08028,1.08037,3
2024-11-08 00:09:00,1.08036,1.08036,1.08034,1.08034,2
2024-11-08 00:10:00,1.08028,1.08028,1.08026,1.08027,3
2024-11-08 00:11:00,1.08028,1.08031,1.08027,1.08029,5
2024-11-08 00:12:00,1.08028,1.08029,1.08026,1.08028,4
2024-11-08 00:13:00,1.08028,1.08036,1.08026,1.08036,7
2024-11-08 00:14:00,1.08035,1.08037,1.0803,1.0803,5
2024-11-08 00:15:00,1.08031,1.08037,1.0803,1.08037,4
2024-11-08 00:16:00,1.08038,1.08041,1.08029,1.0804,8
2024-11-08 00:17:00,1.0804,1.0804,1.0804,1.0804,1
2024-11-08 00:18:00,1.0804,1.0804,1.0804,1.0804,1
2024-11-08 00:19:00,1.0804,1.0804,1.08034,1.0804,4
2024-11-08 00:20:00,1.0804,1.0804,1.08028,1.08028,6
2024-11-08 00:21:00,1.08028,1.0803,1.08028,1.08029,5
2024-11-08 00:22:00,1.08029,1.08029,1.08026,1.08026,6
2024-11-08 00:23:00,1.08028,1.08028,1.0802,1.08023,7
2024-11-08 00:24:00,1.08025,1.08025,1.08024,1.08024,2
2024-11-08 00:25:00,1.08014,1.08031,1.08014,1.08014,7
2024-11-08 00:26:00,1.08014,1.08025,1.08014,1.08025,4
2024-11-08 00:27:00,1.08025,1.08026,1.08023,1.08026,6
2024-11-08 00:28:00,1.08026,1.08028,1.08026,1.08028,4
2024-11-08 00:29:00,1.08024,1.08029,1.08024,1.08028,5
2024-11-08 00:30:00,1.08028,1.08035,1.08028,1.08035,6
2024-11-08 00:31:00,1.08035,1.08035,1.08024,1.08035,3
2024-11-08 00:32:00,1.08035,1.08039,1.08034,1.08039,4
2024-11-08 00:33:00,1.08039,1.08039,1.08035,1.08035,2
2024-11-08 00:34:00,1.08035,1.08035,1.08035,1.08035,1
2024-11-08 00:35:00,1.08035,1.08036,1.08034,1.08036,4
2024-11-08 00:36:00,1.08036,1.08037,1.08036,1.08036,3
2024-11-08 00:37:00,1.08036,1.08036,1.08026,1.08036,3
2024-11-08 00:38:00,1.08036,1.08036,1.08036,1.08036,1
2024-11-08 00:39:00,1.08027,1.08044,1.08027,1.08042,5
2024-11-08 00:40:00,1.08042,1.08042,1.08039,1.08041,4
2024-11-08 00:41:00,1.08041,1.08043,1.08041,1.08043,3
2024-11-08 00:42:00,1.08043,1.08043,1.08043,1.08043,1
2024-11-08 00:43:00,1.08043,1.08043,1.08041,1.08042,3
2024-11-08 00:44:00,1.08042,1.08042,1.08042,1.08042,1
2024-11-08 00:45:00,1.08042,1.08042,1.08042,1.08042,1
2024-11-08 00:46:00,1.08042,1.08042,1.08034,1.08042,3
2024-11-08 00:47:00,1.08042,1.08042,1.08039,1.08041,3
2024-11-08 00:48:00,1.08041,1.08041,1.08041,1.08041,1
2024-11-08 00:49:00,1.08035,1.08042,1.08035,1.08042,3
2024-11-08 00:50:00,1.08042,1.08042,1.08042,1.08042,1
2024-11-08 00:51:00,1.08042,1.08043,1.08042,1.08043,2
2024-11-08 00:52:00,1.08034,1.08043,1.08034,1.08043,2
2024-11-08 00:53:00,1.0804,1.08043,1.0804,1.08043,3
2024-11-08 00:54:00,1.0804,1.0804,1.08034,1.08034,8
2024-11-08 00:55:00,1.08034,1.08046,1.08034,1.08046,5
2024-11-08 00:56:00,1.08043,1.08046,1.08043,1.08045,3
2024-11-08 00:57:00,1.08028,1.08041,1.08028,1.08041,4
2024-11-08 00:58:00,1.08041,1.08041,1.08031,1.08031,2
2024-11-08 00:59:00,1.08041,1.08041,1.0803,1.0803,2
2024-11-08 01:00:00,1.0803,1.08042,1.0801,1.0802,15
2024-11-08 01:01:00,1.0802,1.0802,1.08004,1.08004,11
2024-11-08 01:02:00,1.08005,1.08005,1.08002,1.08003,4
2024-11-08 01:03:00,1.07998,1.08013,1.07998,1.0801,7
2024-11-08 01:04:00,1.08014,1.08014,1.08008,1.08011,12
2024-11-08 01:05:00,1.08011,1.08012,1.08005,1.08007,9
2024-11-08 01:06:00,1.08004,1.08004,1.07997,1.08004,5
2024-11-08 01:07:00,1.08004,1.08005,1.07999,1.08001,8
2024-11-08 01:08:00,1.08002,1.08008,1.07994,1.08003,18
2024-11-08 01:09:00,1.07999,1.07999,1.07993,1.07995,17
2024-11-08 01:10:00,1.07988,1.07992,1.07988,1.07991,11
2024-11-08 01:11:00,1.07992,1.07994,1.07984,1.07987,11
2024-11-08 01:12:00,1.07991,1.07991,1.0798,1.07983,8
2024-11-08 01:13:00,1.07983,1.07984,1.07976,1.0798,14
2024-11-08 01:14:00,1.07979,1.07989,1.07979,1.07989,14
2024-11-08 01:15:00,1.07989,1.07995,1.07987,1.0799,19
2024-11-08 01:16:00,1.07989,1.07992,1.07986,1.07991,16
2024-11-08 01:17:00,1.07991,1.07996,1.07991,1.07996,12
2024-11-08 01:18:00,1.07997,1.07998,1.07989,1.07993,9
2024-11-08 01:19:00,1.07993,1.07997,1.07989,1.07997,13
2024-11-08 01:20:00,1.07997,1.08003,1.07997,1.08003,21
2024-11-08 01:21:00,1.08004,1.08008,1.08003,1.08004,11
2024-11-08 01:22:00,1.08003,1.08005,1.08001,1.08005,17
2024-11-08 01:23:00,1.08003,1.08009,1.08002,1.08009,17
2024-11-08 01:24:00,1.08008,1.08009,1.08007,1.08007,10
2024-11-08 01:25:00,1.08007,1.08009,1.08007,1.08009,9
2024-11-08 01:26:00,1.08009,1.08011,1.08007,1.08009,7
2024-11-08 01:27:00,1.08008,1.08009,1.08008,1.08009,6
2024-11-08 01:28:00,1.08009,1.08013,1.08009,1.0801,9
2024-11-08 01:29:00,1.0801,1.0801,1.07999,1.08,9
2024-11-08 01:30:00,1.07996,1.08003,1.07995,1.08001,16
2024-11-08 01:31:00,1.08001,1.08003,1.07997,1.07999,14
2024-11-08 01:32:00,1.07998,1.08008,1.07998,1.08008,17
2024-11-08 01:33:00,1.08008,1.08009,1.08008,1.08008,5
2024-11-08 01:34:00,1.08008,1.08016,1.08008,1.08013,10
2024-11-08 01:35:00,1.08015,1.08017,1.08013,1.08015,17
2024-11-08 01:36:00,1.08014,1.08014,1.08012,1.08012,4
2024-11-08 01:37:00,1.08012,1.08015,1.08011,1.08015,11
2024-11-08 01:38:00,1.08015,1.0802,1.08015,1.08015,18
2024-11-08 01:39:00,1.08015,1.08016,1.0801,1.08013,18
2024-11-08 01:40:00,1.08012,1.08013,1.0801,1.0801,15
2024-11-08 01:41:00,1.0801,1.08015,1.08009,1.08013,18
2024-11-08 01:42:00,1.08014,1.08014,1.08008,1.08009,8
2024-11-08 01:43:00,1.08009,1.08009,1.08008,1.08009,5
2024-11-08 01:44:00,1.0801,1.08013,1.08007,1.08012,12
2024-11-08 01:45:00,1.08013,1.08013,1.0801,1.0801,9
2024-11-08 01:46:00,1.08011,1.08017,1.08008,1.08008,10
2024-11-08 01:47:00,1.08007,1.0801,1.08002,1.08008,18
2024-11-08 01:48:00,1.08009,1.08018,1.08008,1.08013,20
2024-11-08 01:49:00,1.08013,1.08013,1.08005,1.08005,11
2024-11-08 01:50:00,1.08002,1.08003,1.07994,1.07996,25
2024-11-08 01:51:00,1.07995,1.07998,1.07994,1.07996,14
2024-11-08 01:52:00,1.07996,1.08001,1.07996,1.07996,17
2024-11-08 01:53:00,1.07995,1.07996,1.07993,1.07993,9
2024-11-08 01:54:00,1.07993,1.07993,1.07984,1.07985,20
2024-11-08 01:55:00,1.07984,1.07984,1.07975,1.0798,16
2024-11-08 01:56:00,1.0798,1.0798,1.07954,1.07954,17
2024-11-08 01:57:00,1.07955,1.07955,1.07941,1.07945,23
2024-11-08 01:58:00,1.07947,1.07967,1.07947,1.07964,23
2024-11-08 01:59:00,1.07964,1.07965,1.07947,1.07954,23
2024-11-08 02:00:00,1.07954,1.07954,1.07943,1.07949,23
2024-11-08 02:01:00,1.07948,1.07948,1.07917,1.07917,22
2024-11-08 02:02:00,1.07913,1.07913,1.07897,1.07907,17
2024-11-08 02:03:00,1.07912,1.07919,1.07903,1.07907,28
2024-11-08 02:04:00,1.07908,1.07928,1.07908,1.07927,24
2024-11-08 02:05:00,1.07922,1.07928,1.07917,1.07917,27
2024-11-08 02:06:00,1.07917,1.07921,1.07912,1.07912,15
2024-11-08 02:07:00,1.07914,1.07916,1.07904,1.07907,22
2024-11-08 02:08:00,1.07907,1.07912,1.07906,1.07912,18
2024-11-08 02:09:00,1.07908,1.07908,1.07897,1.07901,17
2024-11-08 02:10:00,1.07902,1.07904,1.07902,1.07904,15
2024-11-08 02:11:00,1.07905,1.07914,1.07905,1.07914,19
2024-11-08 02:12:00,1.07912,1.07923,1.07908,1.07918,21
2024-11-08 02:13:00,1.07918,1.07928,1.07918,1.07923,15
2024-11-08 02:14:00,1.07923,1.07939,1.07923,1.07939,15
2024-11-08 02:15:00,1.07939,1.07942,1.07934,1.07942,17
2024-11-08 02:16:00,1.07942,1.07948,1.07934,1.07935,19
2024-11-08 02:17:00,1.07935,1.07951,1.07935,1.07947,19
2024-11-08 02:18:00,1.07948,1.07954,1.07944,1.07944,17
2024-11-08 02:19:00,1.07944,1.07952,1.07942,1.07944,21
2024-11-08 02:20:00,1.07947,1.07957,1.07938,1.07953,26
2024-11-08 02:21:00,1.07953,1.07963,1.07951,1.07952,21
2024-11-08 02:22:00,1.07952,1.07954,1.0795,1.0795,11
2024-11-08 02:23:00,1.0795,1.07956,1.07949,1.07949,8
2024-11-08 02:24:00,1.07949,1.07949,1.07938,1.07938,18
2024-11-08 02:25:00,1.07938,1.07943,1.07917,1.07917,23
2024-11-08 02:26:00,1.07918,1.07922,1.07912,1.07918,15
2024-11-08 02:27:00,1.07917,1.07922,1.07911,1.07917,12
2024-11-08 02:28:00,1.07918,1.07934,1.07917,1.07933,17
2024-11-08 02:29:00,1.07933,1.07939,1.07931,1.07939,21
2024-11-08 02:30:00,1.07938,1.0796000000000001,1.07937,1.07958,22
2024-11-08 02:31:00,1.07957,1.07973,1.07957,1.07969,23
2024-11-08 02:32:00,1.07969,1.07969,1.07955,1.07957,22
